filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
03544.jpg,421529,"{}",0,0,"{}","{}"
03545.jpg,427791,"{}",0,0,"{}","{}"
03546.jpg,419163,"{}",0,0,"{}","{}"
03547.jpg,426649,"{}",0,0,"{}","{}"
03548.jpg,419511,"{}",0,0,"{}","{}"
03549.jpg,426244,"{}",0,0,"{}","{}"
03550.jpg,420627,"{}",0,0,"{}","{}"
03551.jpg,412772,"{}",0,0,"{}","{}"
03552.jpg,416602,"{}",0,0,"{}","{}"
03553.jpg,428437,"{}",0,0,"{}","{}"
03554.jpg,417120,"{}",0,0,"{}","{}"
03555.jpg,424745,"{}",0,0,"{}","{}"
03556.jpg,414467,"{}",0,0,"{}","{}"
03557.jpg,423617,"{}",0,0,"{}","{}"
03558.jpg,416415,"{}",0,0,"{}","{}"
03559.jpg,422416,"{}",0,0,"{}","{}"
03560.jpg,416556,"{}",0,0,"{}","{}"
03561.jpg,410031,"{}",0,0,"{}","{}"
03562.jpg,416220,"{}",0,0,"{}","{}"
03563.jpg,424395,"{}",0,0,"{}","{}"
03564.jpg,415643,"{}",0,0,"{}","{}"
03565.jpg,423387,"{}",0,0,"{}","{}"
03566.jpg,415021,"{}",0,0,"{}","{}"
03567.jpg,421344,"{}",0,0,"{}","{}"
03568.jpg,421250,"{}",0,0,"{}","{}"
03569.jpg,413757,"{}",0,0,"{}","{}"
03570.jpg,421235,"{}",0,0,"{}","{}"
03571.jpg,411092,"{}",0,0,"{}","{}"
03572.jpg,417200,"{}",0,0,"{}","{}"
03573.jpg,427992,"{}",0,0,"{}","{}"
03574.jpg,417238,"{}",0,0,"{}","{}"
03575.jpg,424864,"{}",0,0,"{}","{}"
03576.jpg,416346,"{}",0,0,"{}","{}"
03577.jpg,423297,"{}",0,0,"{}","{}"
03578.jpg,416959,"{}",0,0,"{}","{}"
03579.jpg,424350,"{}",0,0,"{}","{}"
03580.jpg,419571,"{}",0,0,"{}","{}"
03581.jpg,413964,"{}",0,0,"{}","{}"
03582.jpg,420194,"{}",0,0,"{}","{}"
03583.jpg,430342,"{}",0,0,"{}","{}"
03584.jpg,429181,"{}",0,0,"{}","{}"
03585.jpg,419344,"{}",0,0,"{}","{}"
03586.jpg,428288,"{}",0,0,"{}","{}"
03587.jpg,418891,"{}",0,0,"{}","{}"
03588.jpg,428744,"{}",0,0,"{}","{}"
03589.jpg,421977,"{}",0,0,"{}","{}"
03590.jpg,430244,"{}",0,0,"{}","{}"
03591.jpg,420842,"{}",0,0,"{}","{}"
03592.jpg,435565,"{}",0,0,"{}","{}"
03593.jpg,424333,"{}",0,0,"{}","{}"
03594.jpg,433164,"{}",0,0,"{}","{}"
03595.jpg,425719,"{}",0,0,"{}","{}"
03596.jpg,433793,"{}",0,0,"{}","{}"
03597.jpg,424228,"{}",0,0,"{}","{}"
03598.jpg,434326,"{}",0,0,"{}","{}"
03599.jpg,435217,"{}",0,0,"{}","{}"
03600.jpg,430762,"{}",0,0,"{}","{}"
03601.jpg,428467,"{}",0,0,"{}","{}"
03602.jpg,432212,"{}",0,0,"{}","{}"
03603.jpg,442208,"{}",0,0,"{}","{}"
03604.jpg,431965,"{}",0,0,"{}","{}"
03605.jpg,440877,"{}",0,0,"{}","{}"
03606.jpg,430177,"{}",0,0,"{}","{}"
03607.jpg,441860,"{}",0,0,"{}","{}"
03608.jpg,433133,"{}",0,0,"{}","{}"
03609.jpg,441790,"{}",0,0,"{}","{}"
03610.jpg,437041,"{}",0,0,"{}","{}"
03611.jpg,435320,"{}",0,0,"{}","{}"
03612.jpg,437783,"{}",0,0,"{}","{}"
03613.jpg,447777,"{}",0,0,"{}","{}"
03614.jpg,438458,"{}",0,0,"{}","{}"
03615.jpg,446442,"{}",0,0,"{}","{}"
03616.jpg,437038,"{}",0,0,"{}","{}"
03617.jpg,445195,"{}",0,0,"{}","{}"
03618.jpg,437193,"{}",0,0,"{}","{}"
03619.jpg,444356,"{}",0,0,"{}","{}"
03620.jpg,440579,"{}",0,0,"{}","{}"
03621.jpg,435912,"{}",0,0,"{}","{}"
03622.jpg,440030,"{}",0,0,"{}","{}"
03623.jpg,447822,"{}",0,0,"{}","{}"
03624.jpg,438352,"{}",0,0,"{}","{}"
03625.jpg,446807,"{}",0,0,"{}","{}"
03626.jpg,440149,"{}",0,0,"{}","{}"
03627.jpg,447499,"{}",0,0,"{}","{}"
03628.jpg,439537,"{}",0,0,"{}","{}"
03629.jpg,447583,"{}",0,0,"{}","{}"
03630.jpg,441432,"{}",0,0,"{}","{}"
03631.jpg,441453,"{}",0,0,"{}","{}"
03632.jpg,444844,"{}",0,0,"{}","{}"
03633.jpg,453298,"{}",0,0,"{}","{}"
03634.jpg,443896,"{}",0,0,"{}","{}"
03635.jpg,452050,"{}",0,0,"{}","{}"
03636.jpg,442629,"{}",0,0,"{}","{}"
03637.jpg,451695,"{}",0,0,"{}","{}"
03638.jpg,442545,"{}",0,0,"{}","{}"
03639.jpg,451614,"{}",0,0,"{}","{}"
03640.jpg,446705,"{}",0,0,"{}","{}"
03641.jpg,445385,"{}",0,0,"{}","{}"
03642.jpg,448719,"{}",0,0,"{}","{}"
03643.jpg,457135,"{}",0,0,"{}","{}"
03644.jpg,446544,"{}",0,0,"{}","{}"
03645.jpg,455688,"{}",0,0,"{}","{}"
03646.jpg,447785,"{}",0,0,"{}","{}"
03647.jpg,454817,"{}",0,0,"{}","{}"
03648.jpg,447740,"{}",0,0,"{}","{}"
03649.jpg,455870,"{}",0,0,"{}","{}"
03650.jpg,450740,"{}",0,0,"{}","{}"
03651.jpg,450757,"{}",0,0,"{}","{}"
03652.jpg,451289,"{}",0,0,"{}","{}"
03653.jpg,462867,"{}",0,0,"{}","{}"
03654.jpg,450788,"{}",0,0,"{}","{}"
03655.jpg,461184,"{}",0,0,"{}","{}"
03656.jpg,450114,"{}",0,0,"{}","{}"
03657.jpg,460964,"{}",0,0,"{}","{}"
03658.jpg,452542,"{}",0,0,"{}","{}"
03659.jpg,460690,"{}",0,0,"{}","{}"
03660.jpg,455980,"{}",0,0,"{}","{}"
03661.jpg,456636,"{}",0,0,"{}","{}"
03662.jpg,456811,"{}",0,0,"{}","{}"
03663.jpg,467637,"{}",0,0,"{}","{}"
03664.jpg,458229,"{}",0,0,"{}","{}"
03665.jpg,465355,"{}",0,0,"{}","{}"
03666.jpg,454035,"{}",0,0,"{}","{}"
03667.jpg,465662,"{}",0,0,"{}","{}"
03668.jpg,457022,"{}",0,0,"{}","{}"
03669.jpg,465445,"{}",0,0,"{}","{}"
03670.jpg,459048,"{}",0,0,"{}","{}"
03671.jpg,463151,"{}",0,0,"{}","{}"
03672.jpg,464722,"{}",0,0,"{}","{}"
03673.jpg,474195,"{}",0,0,"{}","{}"
03674.jpg,459874,"{}",0,0,"{}","{}"
03675.jpg,471786,"{}",0,0,"{}","{}"
03676.jpg,463828,"{}",0,0,"{}","{}"
03677.jpg,471650,"{}",0,0,"{}","{}"
03678.jpg,461821,"{}",0,0,"{}","{}"
03679.jpg,471409,"{}",0,0,"{}","{}"
03680.jpg,466493,"{}",0,0,"{}","{}"
03681.jpg,470382,"{}",0,0,"{}","{}"
03682.jpg,479338,"{}",0,0,"{}","{}"
03683.jpg,467335,"{}",0,0,"{}","{}"
03684.jpg,478106,"{}",0,0,"{}","{}"
03685.jpg,468253,"{}",0,0,"{}","{}"
03686.jpg,477939,"{}",0,0,"{}","{}"
03687.jpg,468605,"{}",0,0,"{}","{}"
03688.jpg,478171,"{}",0,0,"{}","{}"
03689.jpg,469073,"{}",0,0,"{}","{}"
03690.jpg,478481,"{}",0,0,"{}","{}"
03691.jpg,475571,"{}",0,0,"{}","{}"
03692.jpg,475780,"{}",0,0,"{}","{}"
03693.jpg,484480,"{}",0,0,"{}","{}"
03694.jpg,474364,"{}",0,0,"{}","{}"
03695.jpg,482224,"{}",0,0,"{}","{}"
03696.jpg,471769,"{}",0,0,"{}","{}"
03697.jpg,479720,"{}",0,0,"{}","{}"
03698.jpg,469764,"{}",0,0,"{}","{}"
03699.jpg,478835,"{}",0,0,"{}","{}"
03700.jpg,477730,"{}",0,0,"{}","{}"
03701.jpg,473277,"{}",0,0,"{}","{}"
03702.jpg,479945,"{}",0,0,"{}","{}"
03703.jpg,469959,"{}",0,0,"{}","{}"
03704.jpg,480414,"{}",0,0,"{}","{}"
03705.jpg,469389,"{}",0,0,"{}","{}"
03706.jpg,478787,"{}",0,0,"{}","{}"
03707.jpg,469815,"{}",0,0,"{}","{}"
03708.jpg,477540,"{}",0,0,"{}","{}"
03709.jpg,468964,"{}",0,0,"{}","{}"
03710.jpg,478119,"{}",0,0,"{}","{}"
03711.jpg,473228,"{}",0,0,"{}","{}"
03712.jpg,483002,"{}",0,0,"{}","{}"
